Date,Open,High,Low,Close,Adj Close,Volume
2017-05-31,49275.62890625,49423.41015625,48749.9609375,48788.44140625,48788.44140625,326841000
2017-06-01,48795.890625,49224.4609375,48774.91015625,49101.640625,49101.640625,153846600
2017-06-02,49100.8203125,49323.71875,48979.58984375,49317.37890625,49317.37890625,124812800
2017-06-05,49244.26953125,49627.76171875,49120.671875,49592.48828125,49592.48828125,127704500
2017-06-06,49566.328125,49566.328125,49177.5390625,49218.62109375,49218.62109375,136711500
2017-06-07,49194.21875,49352.78125,49030.23828125,49274.96875,49274.96875,164520000
2017-06-08,49302.66015625,49327.41015625,49018.9609375,49087.4609375,49087.4609375,144318700
2017-06-09,49046.859375,49277.3203125,48993.26171875,49081.73046875,49081.73046875,151815100
2017-06-12,49073.66015625,49241.30078125,48952.75,49128.76171875,49128.76171875,133197100
2017-06-13,49183.46875,49203.359375,48978.171875,49026.828125,49026.828125,131764600
2017-06-14,49121.19921875,49378.69140625,49022.5390625,49291.03125,49291.03125,164855600
2017-06-15,49233.2109375,49233.8515625,48861.25,49139.69921875,49139.69921875,133082700
2017-06-16,49134.1015625,49348.76953125,48870.1015625,49221.03125,49221.03125,593987200
2017-06-19,49231.609375,49473.671875,48935.1484375,49169.5703125,49169.5703125,191879900
2017-06-20,49209.62109375,49226.76171875,48937.66015625,49033.05078125,49033.05078125,143138700
2017-06-21,48958.7109375,49203.640625,48895.359375,48983.44921875,48983.44921875,166623100
2017-06-22,48933.078125,49053.0,48827.55859375,49017.4296875,49017.4296875,103695200
2017-06-23,48938.37890625,49139.05859375,48873.8515625,48980.78125,48980.78125,143601700
2017-06-26,48806.0390625,49267.6796875,48770.98046875,49165.671875,49165.671875,131662800
2017-06-27,49179.01171875,49207.87109375,48944.08984375,49087.73828125,49087.73828125,145364500
2017-06-28,49129.55859375,49391.37890625,49067.78125,49340.109375,49340.109375,137700100
2017-06-29,49380.5,49428.55078125,49001.78125,49198.12109375,49198.12109375,120393200
2017-06-30,49255.078125,49901.51171875,49204.76171875,49857.48828125,49857.48828125,155618300
2017-07-03,49831.53125,50312.01953125,49790.53125,50109.16015625,50109.16015625,0
2017-07-04,49999.0703125,50236.44140625,49925.30859375,50041.578125,50041.578125,34976100
2017-07-05,50065.51953125,50339.62890625,50022.1484375,50300.80859375,50300.80859375,145164100
2017-07-06,50268.94921875,50274.91015625,49884.1796875,50015.671875,50015.671875,172669200
2017-07-07,50042.53125,50141.1796875,49696.96875,50059.01953125,50059.01953125,146952700
2017-07-10,50058.69921875,50661.75,49975.73046875,50616.80859375,50616.80859375,240466000
2017-07-11,50545.51171875,50869.1015625,50344.78125,50510.23046875,50510.23046875,235508600
2017-07-12,50847.94921875,51103.8515625,50440.69921875,50809.76953125,50809.76953125,305419100
2017-07-13,50820.8515625,51014.140625,50704.19921875,50968.76171875,50968.76171875,251189500
2017-07-14,50966.87109375,51298.1015625,50824.12890625,51162.23046875,51162.23046875,152130500
2017-07-17,51141.62890625,51364.19140625,50950.62109375,51332.2890625,51332.2890625,133054500
2017-07-18,51228.359375,51230.69921875,50990.671875,51099.7109375,51099.7109375,151362300
2017-07-19,51172.91015625,51363.98828125,50890.25,51086.9296875,51086.9296875,167862000
2017-07-20,51163.2109375,51264.51171875,51082.6796875,51144.140625,51144.140625,100472900
2017-07-21,51180.0390625,51641.37890625,51165.609375,51564.62109375,51564.62109375,149084000
2017-07-24,51526.390625,51743.62109375,51205.5390625,51665.6484375,51665.6484375,125005500
2017-07-25,51590.48046875,51772.37109375,51524.23046875,51713.37890625,51713.37890625,143946000
2017-07-26,51537.30078125,51765.94140625,51476.44921875,51600.26171875,51600.26171875,192256600
2017-07-27,51545.921875,51660.78125,51172.83984375,51257.359375,51257.359375,153929200
2017-07-28,51228.421875,51320.51171875,50895.5390625,51213.6015625,51213.6015625,165951000
2017-07-31,51219.578125,51335.98828125,50926.12890625,51011.87109375,51011.87109375,213736100
2017-08-01,51282.19140625,51432.76953125,51141.26953125,51195.01171875,51195.01171875,629598700
2017-08-02,51153.859375,51484.76953125,51105.46875,51200.12890625,51200.12890625,179747000
2017-08-03,51198.140625,51343.28125,51088.96875,51293.0703125,51293.0703125,175285500
2017-08-04,51240.671875,51415.609375,51181.7109375,51328.2890625,51328.2890625,155322100
2017-08-07,51300.21875,51572.55078125,51300.21875,51389.26953125,51389.26953125,133153500
2017-08-08,51331.7890625,51722.05859375,51305.76953125,51328.76171875,51328.76171875,146993500
2017-08-09,51263.01171875,51395.0390625,51081.05859375,51237.5,51237.5,125019700
2017-08-10,51235.26953125,51248.01171875,50618.23046875,50906.83984375,50906.83984375,179396000
2017-08-11,50895.921875,50912.76171875,50605.87890625,50645.1015625,50645.1015625,199106900
2017-08-14,50680.4296875,51231.328125,50680.4296875,51167.46875,51167.46875,139978700
2017-08-15,51225.5390625,51362.078125,51151.87109375,51339.2890625,51339.2890625,134147000
2017-08-16,51331.8984375,51431.91015625,50983.44140625,51156.671875,51156.671875,198658100
2017-08-17,51176.66015625,51203.359375,50889.5,50994.1796875,50994.1796875,136171100
2017-08-18,50930.5,51254.2890625,50836.421875,51075.4609375,51075.4609375,135822600
2017-08-21,51131.55078125,51277.6796875,50985.51171875,51241.109375,51241.109375,109529300
2017-08-22,51194.23828125,51448.640625,51194.23828125,51332.98046875,51332.98046875,152329200
2017-08-23,51276.140625,51332.44140625,51160.921875,51280.171875,51280.171875,138524100
2017-08-24,51205.23828125,51558.55859375,51205.23828125,51470.05859375,51470.05859375,180319600
2017-08-25,51521.1796875,51620.83984375,51331.44140625,51373.23046875,51373.23046875,128086300
2017-08-28,51429.62109375,51588.71875,51025.19921875,51266.71875,51266.71875,122653200
2017-08-29,51200.62109375,51345.8984375,51054.5703125,51313.66015625,51313.66015625,141063100
2017-08-30,51312.8984375,51350.078125,51003.9296875,51193.51953125,51193.51953125,199725700
2017-08-31,51155.58984375,51232.48828125,51034.26953125,51210.48046875,51210.48046875,224059000
2017-09-01,51271.3203125,51370.8203125,51001.30078125,51080.8515625,51080.8515625,118139900
2017-09-04,51015.91015625,51041.890625,50771.578125,50825.76953125,50825.76953125,16093200
2017-09-05,50947.671875,50969.73828125,50257.73828125,50301.390625,50301.390625,149343800
2017-09-06,50341.859375,50664.66015625,50232.91015625,50515.6015625,50515.6015625,177044400
2017-09-07,50533.5390625,50700.96875,50094.94921875,50249.12109375,50249.12109375,149093400
2017-09-08,50192.73046875,50308.5390625,49865.7890625,50083.80078125,50083.80078125,133848000
2017-09-11,50135.921875,50443.46875,50133.5390625,50359.3203125,50359.3203125,127838400
2017-09-12,50385.80078125,50699.5,50385.5,50480.9609375,50480.9609375,140528800
2017-09-13,50519.9296875,50542.44921875,50121.640625,50164.87890625,50164.87890625,194843900
2017-09-14,50094.8984375,50225.12109375,50017.37109375,50107.859375,50107.859375,150641300
2017-09-15,50058.62109375,50134.44140625,49779.08984375,49921.83984375,49921.83984375,499430300
2017-09-18,49953.140625,50326.55859375,49953.140625,50258.421875,50258.421875,144074900
2017-09-19,50327.3203125,50364.828125,50117.7109375,50265.4609375,50265.4609375,99938300
2017-09-20,50312.7890625,50430.37890625,50173.51953125,50363.94921875,50363.94921875,116644300
2017-09-21,50385.33984375,50636.328125,50156.76171875,50545.75,50545.75,134819900
2017-09-22,50487.9296875,50541.5,50282.19140625,50313.51171875,50313.51171875,93499900
2017-09-25,50302.12890625,50436.0703125,50161.2890625,50368.171875,50368.171875,120287900
2017-09-26,50462.578125,50472.37890625,50261.26953125,50359.46875,50359.46875,155382100
2017-09-27,50336.3203125,50549.7890625,49778.80078125,50169.12890625,50169.12890625,167806500
2017-09-28,50063.828125,50228.12890625,49920.2109375,50137.0,50137.0,155395900
2017-09-29,50064.8203125,50605.6015625,50064.8203125,50346.05859375,50346.05859375,149603900
2017-10-02,50499.171875,50629.16015625,50350.87109375,50501.16015625,50501.16015625,123720100
2017-10-03,50593.5390625,50741.48828125,50453.76171875,50615.2890625,50615.2890625,123088100
2017-10-04,50653.53125,50750.30078125,50511.0390625,50565.2890625,50565.2890625,114875900
2017-10-05,50631.359375,50909.48046875,50425.08984375,50480.921875,50480.921875,144114000
2017-10-06,50513.171875,50616.6484375,50257.55078125,50302.9609375,50302.9609375,129524300
2017-10-09,50584.26953125,50584.26953125,49980.51171875,50071.94140625,50071.94140625,132773400
2017-10-10,50141.12109375,50230.44140625,49888.3984375,49982.94140625,49982.94140625,175413500
2017-10-11,50011.5,50257.6484375,49904.87890625,50139.6796875,50139.6796875,207912300
2017-10-12,50148.62109375,50306.078125,49858.26171875,49962.7890625,49962.7890625,216997100
2017-10-13,50040.3984375,50224.98046875,49914.9609375,49981.94140625,49981.94140625,212377900
2017-10-16,50029.8203125,50230.0390625,49673.21875,49721.01171875,49721.01171875,198365500
2017-10-17,49760.7890625,50208.421875,49544.890625,50140.51953125,50140.51953125,301873400
2017-10-18,50112.5,50135.8203125,49887.1796875,49938.98046875,49938.98046875,194501600
2017-10-19,49914.1484375,50057.01171875,49760.76171875,50000.25,50000.25,157806100
2017-10-20,50207.87109375,50582.62109375,49896.62890625,49988.7109375,49988.7109375,233690000
2017-10-23,50033.55078125,50109.7109375,49509.55859375,49548.12890625,49548.12890625,144763200
2017-10-24,49612.8515625,50194.73828125,49612.8515625,50157.21875,50157.21875,186209300
2017-10-25,50166.46875,50166.46875,48804.03125,48876.4609375,48876.4609375,278608900
2017-10-26,49004.30078125,49388.76171875,48954.30078125,48986.83984375,48986.83984375,229442800
2017-10-27,49011.640625,49327.3203125,48829.73828125,49209.578125,49209.578125,208165100
2017-10-30,49250.7890625,49252.55078125,48779.0390625,48855.26953125,48855.26953125,119903600
2017-10-31,48929.26171875,48958.83984375,48579.6796875,48625.53125,48625.53125,164308100
2017-11-01,48700.16015625,48829.828125,48261.078125,48334.44921875,48334.44921875,193082500
2017-11-03,48334.87109375,48584.21875,47824.96875,48534.83984375,48534.83984375,222776400
2017-11-06,48623.41015625,49061.4296875,48281.12109375,48967.01171875,48967.01171875,218478100
2017-11-07,48946.12890625,49276.46875,48879.48828125,49004.51953125,49004.51953125,202635000
2017-11-08,49001.94140625,49058.83984375,48806.55859375,48835.69140625,48835.69140625,119182000
2017-11-09,48731.87890625,48927.44921875,48633.76953125,48713.51171875,48713.51171875,178080300
2017-11-10,48659.328125,48717.359375,47972.7890625,48028.30078125,48028.30078125,201937200
2017-11-13,48013.1015625,48103.078125,47662.37890625,48002.4296875,48002.4296875,236423700
2017-11-14,47999.609375,48044.6015625,47659.140625,47873.6484375,47873.6484375,157546600
2017-11-15,47853.828125,47958.12109375,47471.12890625,47690.80078125,47690.80078125,167190500
2017-11-16,47736.58984375,48025.859375,47711.51953125,47747.69140625,47747.69140625,140725300
2017-11-17,47780.359375,48107.71875,47597.76953125,47857.140625,47857.140625,145768900
2017-11-21,47831.62109375,48258.828125,47750.73046875,48185.7109375,48185.7109375,189565500
2017-11-22,48263.12890625,48453.19140625,47933.19140625,48196.890625,48196.890625,174291000
2017-11-23,48208.921875,48246.94140625,48036.390625,48136.23828125,48136.23828125,23136100
2017-11-24,48199.8203125,48210.9609375,47662.33984375,47941.87890625,47941.87890625,63562100
2017-11-27,47874.69921875,47887.12109375,47221.46875,47275.3203125,47275.3203125,166142700
2017-11-28,47312.30859375,47494.19921875,47108.76953125,47229.16015625,47229.16015625,191636500
2017-11-29,47298.30859375,47681.890625,46960.890625,47622.9296875,47622.9296875,208686500
2017-11-30,47618.328125,47639.87890625,47003.0703125,47092.44140625,47092.44140625,361497100
2017-12-01,47098.359375,47401.51171875,46936.6015625,47265.30859375,47265.30859375,181459100
2017-12-04,47289.46875,47514.91015625,46993.75,47161.3203125,47161.3203125,144122800
2017-12-05,47228.1015625,47525.640625,47014.109375,47462.7890625,47462.7890625,128582500
2017-12-06,47465.41015625,47465.41015625,46933.2890625,46973.30078125,46973.30078125,190466400
2017-12-07,47016.28125,47276.87109375,46949.80078125,46987.01171875,46987.01171875,194477400
2017-12-08,47012.03125,47632.9609375,47012.03125,47572.859375,47572.859375,174013700
2017-12-11,47407.73046875,47843.55078125,47407.73046875,47699.0390625,47699.0390625,136680600
2017-12-13,47831.578125,48316.96875,47826.1484375,48276.71875,48276.71875,324446200
2017-12-14,48297.30078125,48537.01953125,48091.3984375,48222.37890625,48222.37890625,291390000
2017-12-15,48244.5,48360.421875,47930.80859375,48081.55078125,48081.55078125,465940300
2017-12-18,48082.8203125,48733.578125,48071.01953125,48634.5390625,48634.5390625,251441800
2017-12-19,48636.51953125,48792.23828125,48368.8984375,48403.03125,48403.03125,227430800
2017-12-20,48449.23828125,48536.73046875,48191.28125,48390.390625,48390.390625,181091900
2017-12-21,48418.08984375,48767.23828125,48402.3203125,48503.30859375,48503.30859375,128519800
2017-12-22,48429.96875,48590.5703125,48232.83984375,48387.9296875,48387.9296875,100387900
2017-12-26,48473.30859375,48801.28125,48198.171875,48451.328125,48451.328125,67864400
2017-12-27,48470.87109375,48810.87109375,48425.7109375,48652.55859375,48652.55859375,66501800
2017-12-28,48659.4296875,48999.5,48640.109375,48861.94140625,48861.94140625,65258400
2017-12-29,48880.390625,49388.98046875,48874.16015625,49354.421875,49354.421875,85909000
2018-01-02,49376.26171875,50083.01953125,49328.6015625,50033.94921875,50033.94921875,103387800
2018-01-03,50093.30859375,50093.30859375,49735.91015625,49782.23046875,49782.23046875,140912700
2018-01-04,49800.359375,50128.46875,49704.25,49744.62109375,49744.62109375,177259000
2018-01-05,49929.51953125,50079.03125,49712.5390625,49887.73828125,49887.73828125,151467900
2018-01-08,49916.5703125,50233.62109375,49891.0703125,49995.5703125,49995.5703125,145968200
2018-01-09,50002.03125,50162.75,49543.2109375,49701.37109375,49701.37109375,203050800
2018-01-10,49666.23046875,49741.01953125,48722.26953125,48785.25,48785.25,173520200
2018-01-11,48840.16015625,49026.05078125,48408.75,48799.390625,48799.390625,197594600
2018-01-12,48764.91015625,49429.03125,48521.609375,49135.91015625,49135.91015625,170141300
2018-01-15,49183.58984375,49455.30859375,49121.8515625,49387.28125,49387.28125,26871200
2018-01-16,49292.37890625,49612.21875,49290.12109375,49491.71875,49491.71875,156009100
2018-01-17,49499.23046875,49804.9609375,49450.8515625,49732.30078125,49732.30078125,164355000
2018-01-18,49681.1796875,49958.328125,49620.16015625,49911.96875,49911.96875,128052800
2018-01-19,49883.640625,49987.73046875,49660.01171875,49695.55859375,49695.55859375,165177900
2018-01-22,49711.51171875,50034.5,49709.19921875,49974.48046875,49974.48046875,155881700
2018-01-23,50030.55859375,50306.87890625,49884.91015625,50260.25,50260.25,164040100
2018-01-24,50178.1796875,50879.609375,50145.41015625,50746.9296875,50746.9296875,203081600
2018-01-25,50821.828125,51100.03125,50625.55859375,50777.8984375,50777.8984375,211170500
2018-01-26,50772.37109375,51107.51171875,50340.12890625,51065.48828125,51065.48828125,201663100
2018-01-29,51081.46875,51121.23046875,50520.28125,50636.3203125,50636.3203125,153099700
2018-01-30,50461.5390625,50556.41015625,49928.62109375,50382.859375,50382.859375,131191800
2018-01-31,50385.94921875,50566.66015625,50127.01171875,50456.171875,50456.171875,193869800
2018-02-01,50425.83984375,50926.9609375,50420.76171875,50591.1484375,50591.1484375,173045000
2018-02-02,50388.0,50513.30859375,49900.46875,50395.828125,50395.828125,137153500
2018-02-06,49023.328125,49709.921875,48681.9609375,49304.94140625,49304.94140625,241970300
2018-02-07,49247.640625,49504.98046875,48853.69140625,48976.44921875,48976.44921875,185614500
2018-02-08,49054.75,49054.75,47726.12890625,47862.1015625,47862.1015625,253048900
2018-02-09,47998.80078125,48139.8515625,46985.80859375,47799.08984375,47799.08984375,181847500
2018-02-12,47950.62890625,48234.73828125,47504.6015625,47830.48828125,47830.48828125,136157700
2018-02-13,47892.46875,47995.859375,47675.48046875,47926.73046875,47926.73046875,132844000
2018-02-14,47871.58984375,48560.26171875,47758.9609375,48400.75,48400.75,151998500
2018-02-15,48547.8515625,48984.21875,48378.01953125,48808.390625,48808.390625,190985100
2018-02-16,48831.25,49378.25,48621.12109375,48882.78125,48882.78125,131791700
2018-02-19,48886.96875,49198.140625,48820.53125,48928.48046875,48928.48046875,16629600
2018-02-20,48913.12109375,48955.16015625,48492.19140625,48685.19140625,48685.19140625,140908500
2018-02-21,48749.05078125,48930.69921875,48431.96875,48535.58984375,48535.58984375,148051100
2018-02-22,48552.2890625,49086.62890625,48538.8984375,48969.640625,48969.640625,174797900
2018-02-23,49176.30859375,49176.30859375,48488.1796875,48643.4296875,48643.4296875,118771200
2018-02-26,48662.2890625,48713.98828125,48240.3203125,48463.44140625,48463.44140625,142142400
2018-02-27,48481.8984375,48532.55078125,47886.359375,47970.19140625,47970.19140625,162311300
2018-02-28,48055.390625,48062.12890625,47231.7890625,47437.9296875,47437.9296875,268429100
2018-03-01,47470.671875,47800.55859375,47157.109375,47599.421875,47599.421875,180647800
2018-03-02,47513.44140625,47683.48828125,47034.8203125,47548.1015625,47548.1015625,135948400
2018-03-05,47628.80859375,47827.3984375,47217.98046875,47720.91015625,47720.91015625,148487500
2018-03-06,47825.46875,48233.3515625,47617.75,47884.62890625,47884.62890625,170956000
2018-03-07,47815.69921875,47831.921875,47529.76953125,47662.12109375,47662.12109375,167836000
2018-03-08,47710.2109375,48285.76953125,47696.3203125,48240.0,48240.0,161788800
2018-03-09,48242.62109375,48809.3203125,48208.75,48556.44921875,48556.44921875,157745200
2018-03-12,48592.8515625,48983.9296875,48521.98046875,48671.2890625,48671.2890625,155969600
2018-03-13,48652.98828125,48896.671875,48471.26171875,48557.01171875,48557.01171875,181292600
2018-03-14,48572.48828125,48608.30078125,48096.80859375,48156.44140625,48156.44140625,130466800
2018-03-15,48107.859375,48508.26171875,47778.921875,47817.05078125,47817.05078125,144253200
2018-03-16,47833.390625,47920.37890625,47365.19921875,47477.578125,47477.578125,626242600
2018-03-20,47342.37890625,47360.51171875,46987.30859375,47076.51171875,47076.51171875,204182100
2018-03-21,47078.859375,47606.37890625,46896.78125,47521.83984375,47521.83984375,243628900
2018-03-22,47457.9296875,47566.48828125,47152.4609375,47361.0390625,47361.0390625,174611400
2018-03-23,47510.58984375,47638.5,46450.6796875,46515.9296875,46515.9296875,219398300
2018-03-26,46621.05078125,46938.9296875,45895.1015625,46858.4609375,46858.4609375,147884800
2018-03-27,46876.46875,47045.19140625,46727.21875,46793.578125,46793.578125,136838600
2018-03-28,46860.83984375,46876.609375,46041.390625,46124.8515625,46124.8515625,222370200
2018-04-02,46124.8515625,46589.62890625,45785.41015625,45826.640625,45826.640625,123635900
2018-04-03,45940.640625,46753.390625,45868.0390625,46684.05859375,46684.05859375,179119300
2018-04-04,46541.1015625,47521.73046875,46320.05078125,47457.4609375,47457.4609375,204725400
2018-04-05,47438.26171875,48172.94140625,47418.44921875,47951.75,47951.75,171675100
2018-04-06,47863.6015625,48091.19921875,47655.4296875,47926.109375,47926.109375,141523700
2018-04-09,48008.8984375,48307.359375,48000.921875,48058.9609375,48058.9609375,163936300
2018-04-10,48099.87890625,48490.7890625,48099.328125,48331.51171875,48331.51171875,197041800
2018-04-11,48253.83984375,48571.41015625,48186.51953125,48532.140625,48532.140625,158662900
2018-04-12,48550.01171875,48828.05078125,48335.53125,48782.55859375,48782.55859375,153658600
2018-04-13,48817.171875,48828.8984375,48560.26171875,48768.30078125,48768.30078125,135504800
2018-04-16,48750.48828125,48840.3515625,48378.3515625,48434.390625,48434.390625,135388400
2018-04-17,48420.51171875,48965.94140625,48340.0390625,48933.609375,48933.609375,191182900
2018-04-18,49032.921875,49187.55859375,48964.328125,49090.73828125,49090.73828125,185636800
2018-04-19,48881.6796875,49193.05078125,48574.25,48745.28125,48745.28125,186815800
2018-04-20,48815.328125,48958.390625,48209.5390625,48431.578125,48431.578125,145440100
2018-04-23,48366.078125,48995.80078125,48350.3984375,48442.21875,48442.21875,154739600
2018-04-24,48458.51953125,48597.30859375,47915.94140625,48046.80078125,48046.80078125,138630000
2018-04-25,48028.859375,48252.921875,47884.640625,48058.2109375,48058.2109375,148755800
2018-04-26,48012.6796875,48407.8203125,47907.55078125,48297.7109375,48297.7109375,199167500
2018-04-27,48222.0390625,48466.01171875,48140.55859375,48284.609375,48284.609375,181149200
2018-04-30,48275.640625,48504.44140625,48236.6484375,48358.16015625,48358.16015625,158828400
2018-05-02,48318.03125,48496.08984375,47781.0390625,47809.98046875,47809.98046875,224921700
2018-05-03,47833.23828125,47833.23828125,47030.859375,47094.12890625,47094.12890625,227437900
2018-05-04,47090.76171875,47164.87109375,46741.71875,46992.171875,46992.171875,143106300
2018-05-07,47013.55078125,47078.9296875,46424.26171875,46474.69921875,46474.69921875,130076500
2018-05-08,46458.0,46747.8203125,46311.48828125,46719.51171875,46719.51171875,151576700
2018-05-09,46747.828125,46815.26171875,46162.23046875,46294.4296875,46294.4296875,149268500
2018-05-10,46280.05078125,46931.48828125,46280.05078125,46551.55078125,46551.55078125,162391500
2018-05-11,46634.69921875,46876.9609375,46255.19140625,46728.921875,46728.921875,112927100
2018-05-14,46724.69140625,46842.51953125,46488.71875,46519.2890625,46519.2890625,147800800
2018-05-15,46463.859375,46537.51953125,45959.12109375,46258.9609375,46258.9609375,209492200
2018-05-16,46267.01953125,46507.2109375,46197.3203125,46419.76953125,46419.76953125,130694200
2018-05-17,46422.3515625,46433.140625,45746.8984375,45787.8984375,45787.8984375,141663500
2018-05-18,45731.62890625,45810.87890625,45364.91015625,45666.76953125,45666.76953125,261968200
2018-05-21,45707.30859375,45999.58984375,45289.41015625,45305.01953125,45305.01953125,139278500
2018-05-22,45384.83984375,45640.2890625,45104.80859375,45600.87109375,45600.87109375,145395600
2018-05-23,45530.26953125,45985.828125,45226.5703125,45776.69140625,45776.69140625,137643600
2018-05-24,45743.1484375,45799.05078125,45363.98046875,45433.08984375,45433.08984375,113011500
2018-05-25,45503.4609375,45775.078125,45055.921875,45091.98828125,45091.98828125,154111900
2018-05-28,45071.1484375,45322.48828125,44795.359375,44851.05078125,44851.05078125,33191800
2018-05-29,44866.19921875,45157.1484375,44582.94140625,44647.37109375,44647.37109375,169415800
2018-05-30,44635.28125,44956.37890625,44436.140625,44715.87890625,44715.87890625,195730500
2018-05-31,44666.91015625,44843.41015625,44429.359375,44662.55078125,44662.55078125,696609200
2018-06-01,44692.7890625,45155.62109375,44531.80078125,45013.12109375,45013.12109375,115933300
2018-06-04,45024.9609375,45344.16015625,45016.3203125,45243.98046875,45243.98046875,136759300
2018-06-05,45206.78125,45555.51953125,45073.7109375,45130.69921875,45130.69921875,174165900
2018-06-06,45192.48828125,45295.98046875,45115.5390625,45181.8203125,45181.8203125,132366900
2018-06-07,45095.44921875,45508.44140625,44977.828125,45476.5703125,45476.5703125,155293500
2018-06-08,45479.94921875,45990.1484375,45281.078125,45939.5390625,45939.5390625,110956600
2018-06-11,45903.890625,46402.41015625,45888.23828125,46301.140625,46301.140625,159921600
2018-06-12,46385.890625,46838.25,46274.19921875,46660.75,46660.75,157456500
2018-06-13,46579.73046875,47170.578125,46579.73046875,46760.578125,46760.578125,185514000
2018-06-14,46620.44921875,47282.8515625,46601.3515625,47197.23828125,47197.23828125,195121600
2018-06-15,47139.26953125,47202.359375,46584.44921875,46938.8203125,46938.8203125,611452000
2018-06-18,46917.48046875,46917.48046875,46267.75,46660.87109375,46660.87109375,123654900
2018-06-19,46389.41015625,46601.4609375,46238.76953125,46488.37890625,46488.37890625,149355700
2018-06-20,46518.2890625,46883.8515625,46515.87109375,46759.41015625,46759.41015625,164021300
2018-06-21,46627.76171875,46753.19140625,46419.390625,46456.91015625,46456.91015625,157877500
2018-06-22,46472.62890625,46777.66015625,46285.0390625,46737.640625,46737.640625,126571900
2018-06-25,46832.58984375,47059.921875,46501.23828125,46747.8515625,46747.8515625,143640500
2018-06-26,46818.8984375,46961.46875,46569.01171875,46908.94140625,46908.94140625,145397600
2018-06-27,46874.3515625,47026.359375,46690.390625,46874.4296875,46874.4296875,155250800
2018-06-28,46849.80078125,47250.55078125,46649.9296875,47031.26953125,47031.26953125,164828300
